page,article_headline,article_timestamp,article_url
https://www.theguardian.com/world/coronavirus-outbreak?page=12,The Guardian view on Covid curbs ending: Tory MPs are happy; many Britons are not,2021-07-12T18:11:52+0000,https://www.theguardian.com/commentisfree/2021/jul/12/the-guardian-view-on-covid-curbs-ending-tory-mps-are-happy-many-britons-are-not
https://www.theguardian.com/world/coronavirus-outbreak?page=12,"Investigate Amazon over pandemic ‘price gouging’, says Unite",2021-07-12T17:59:11+0000,https://www.theguardian.com/technology/2021/jul/12/investigate-amazon-over-pandemic-price-gouging-says-unite
https://www.theguardian.com/world/coronavirus-outbreak?page=12,"Ryanair to recruit 2,000 pilots over next three years after planes order",2021-07-12T17:41:19+0000,https://www.theguardian.com/business/2021/jul/12/ryanair-to-recruit-2000-pilots-over-next-three-years-after-planes-order
https://www.theguardian.com/world/coronavirus-outbreak?page=12,"UK Covid: Johnson urges people to take unlocking ‘as slowly as we can’ amid 34,471 new cases – as it happened",2021-07-12T17:37:26+0000,https://www.theguardian.com/politics/live/2021/jul/12/uk-covid-news-19-july-england-latest-updates
https://www.theguardian.com/world/coronavirus-outbreak?page=12,'This pandemic is not over': Boris Johnson urges urges caution ahead of 19 July – video,2021-07-12T17:30:21+0000,https://www.theguardian.com/politics/video/2021/jul/12/this-pandemic-is-not-over-boris-johnson-urges-caution-ahead-of-19-july-reopening-video
https://www.theguardian.com/world/coronavirus-outbreak?page=13,"Income support for casual workers essential to avoid extended Sydney lockdown, unions say",2021-07-12T17:30:20+0000,https://www.theguardian.com/world/2021/jul/13/income-support-for-casual-workers-essential-to-avoid-extended-sydney-lockdown-unions-say
https://www.theguardian.com/world/coronavirus-outbreak?page=13,New Covid assistance package for Sydney businesses and residents,2021-07-12T17:30:20+0000,https://www.theguardian.com/world/2021/jul/13/new-covid-assistance-package-for-sydney-businesses-and-residents
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Stokes fears England players could miss out on the Hundred due to Covid-19,2021-07-12T17:01:47+0000,https://www.theguardian.com/sport/2021/jul/12/ben-stokes-the-hundred-would-be-devastating-for-england-test-players
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Health secretary Sajid Javid confirms lifting of Covid restrictions in England on 19 July – video,2021-07-12T16:20:31+0000,https://www.theguardian.com/politics/video/2021/jul/12/health-secretary-sajid-javid-confirms-lifting-of-covid-restrictions-in-england-on-19-july-video
https://www.theguardian.com/world/coronavirus-outbreak?page=13,House of Commons to return to ‘full capacity’ for PMQs on 21 July,2021-07-12T16:17:45+0000,https://www.theguardian.com/politics/2021/jul/12/house-of-commons-to-return-to-full-capacity-for-pmqs-on-21-july
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Sajid Javid confirms 19 July plan to lift Covid restrictions in England,2021-07-12T15:59:40+0000,https://www.theguardian.com/world/2021/jul/12/sajid-javid-confirms-19-july-plan-to-lift-covid-restrictions-in-england
https://www.theguardian.com/world/coronavirus-outbreak?page=13,‘I’m frightened’: readers at greater risk from Covid share their thoughts,2021-07-12T14:50:59+0000,https://www.theguardian.com/world/2021/jul/12/frightened-readers-risk-ill-covid-share-thoughts-health-condition
https://www.theguardian.com/world/coronavirus-outbreak?page=13,From masks to self-isolation: which Covid rules will change in England on 19 July?,2021-07-12T13:50:18+0000,https://www.theguardian.com/world/2021/jul/12/from-masks-to-self-isolation-which-covid-rules-will-change-in-england-on-19-july
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Almost one in three globally go hungry during pandemic – UN,2021-07-12T13:19:02+0000,https://www.theguardian.com/global-development/2021/jul/12/almost-one-in-three-globally-go-hungry-during-pandemic-un
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Troops called in after jailing of Zuma ignites violence and looting,2021-07-12T12:46:56+0000,https://www.theguardian.com/world/2021/jul/12/arson-looting-fourth-day-jacob-zuma-jailing-south-africa
https://www.theguardian.com/world/coronavirus-outbreak?page=13,‘Devastating’: WHO scientist condemns Euro 2020 final over Covid risk,2021-07-12T11:17:04+0000,https://www.theguardian.com/world/2021/jul/12/devastating-who-scientist-condemns-euro-2020-final
https://www.theguardian.com/world/coronavirus-outbreak?page=13,No Permission to Dance: South Korea Covid rules enforce slower music in gyms,2021-07-12T10:55:57+0000,https://www.theguardian.com/world/2021/jul/12/no-gangnam-style-south-korea-covid-rules-enforce-slower-music-gyms
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Many new dog owners in UK hope to bring pet into work as lockdown eases,2021-07-12T10:00:11+0000,https://www.theguardian.com/lifeandstyle/2021/jul/12/new-dog-owners-hope-pets-office-welcome-home-alone
https://www.theguardian.com/world/coronavirus-outbreak?page=13,What science has to say about talking to yourself in lockdown,2021-07-12T09:50:52+0000,https://www.theguardian.com/commentisfree/2021/jul/12/talking-to-yourself-lockdown-conversation
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Victoria Covid news update: three new cases after arrival of positive travellers from NSW ,2021-07-12T09:30:38+0000,https://www.theguardian.com/australia-news/2021/jul/12/victoria-records-three-new-cases-after-arrival-of-covid-positive-travellers-from-nsw
https://www.theguardian.com/world/coronavirus-outbreak?page=13,High risk people in England: how do you feel about the lifting of Covid restrictions?,2021-07-12T09:30:10+0000,https://www.theguardian.com/world/2021/jul/12/high-risk-people-in-england-how-do-you-feel-about-the-lifting-of-covid-restrictions
https://www.theguardian.com/world/coronavirus-outbreak?page=13,Hygiene theatre: how excessive cleaning gives us a false sense of security,2021-07-12T09:29:36+0000,https://www.theguardian.com/society/2021/jul/12/hygiene-theatre-how-excessive-cleaning-gives-us-a-false-sense-of-security
https://www.theguardian.com/world/coronavirus-outbreak?page=13,‘Don’t wait’: What you need to know about getting the second AstraZeneca shot earlier,2021-07-12T09:24:41+0000,https://www.theguardian.com/australia-news/2021/jul/12/dont-wait-what-you-need-to-know-about-getting-the-second-astrazeneca-shot-earlier
https://www.theguardian.com/world/coronavirus-outbreak?page=13,"New South Wales announces 112 new infections, new vaccine hubs; positive removalist travelled to Vic, SA – as it happened",2021-07-12T08:41:36+0000,https://www.theguardian.com/australia-news/live/2021/jul/12/australia-covid-news-live-nsw-sydney-lockdown-morrison-albanese-berejiklian
https://www.theguardian.com/world/coronavirus-outbreak?page=14,NSW premier signals boosted business support and hints state independently sought vaccine supplies,2021-07-12T08:28:25+0000,https://www.theguardian.com/australia-news/2021/jul/12/nsw-premier-signals-boosted-business-support-and-hints-state-independently-sought-vaccine-supplies
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Taiwan tech companies buy 10m Covid vaccine doses in deal that sidesteps China,2021-07-12T07:58:19+0000,https://www.theguardian.com/world/2021/jul/12/taiwan-tech-companies-buy-10m-covid-vaccine-doses-in-deal-that-sidesteps-china
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Why don’t we tell the truth about vaccination in ads? Quite a shock but I’ve heard it can work,2021-07-12T07:44:09+0000,https://www.theguardian.com/commentisfree/2021/jul/12/why-dont-we-tell-the-truth-about-vaccination-in-ads-quite-a-shock-but-ive-heard-it-can-work
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Morrison government silent on contact with Pfizer global chief after Kevin Rudd intervenes in vaccine talks,2021-07-12T06:08:02+0000,https://www.theguardian.com/australia-news/2021/jul/12/morrison-government-silent-on-contact-with-pfizer-global-chief-after-kevin-rudd-intervenes-in-vaccine-talks
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Long Covid: rogue antibody discovery raises hope of blood test,2021-07-12T06:00:06+0000,https://www.theguardian.com/society/2021/jul/12/long-covid-rogue-antibody-discovery-raises-hope-of-blood-test
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Australian ad showing Covid patient gasping for air ‘could increase vaccine hesitancy’,2021-07-12T05:03:16+0000,https://www.theguardian.com/australia-news/2021/jul/12/australian-ad-showing-covid-patient-gasping-for-air-could-increase-vaccine-hesitancy
https://www.theguardian.com/world/coronavirus-outbreak?page=14,UK business confidence jumps ahead of 19 July lockdown lifting,2021-07-12T05:01:05+0000,https://www.theguardian.com/business/2021/jul/12/uk-business-confidence-jumps-ahead-of-19-july-lockdown-lifting
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"UK wealth gap widens in pandemic as richest get £50,000 windfall ",2021-07-12T05:01:05+0000,https://www.theguardian.com/business/2021/jul/12/uk-wealth-gap-widens-in-pandemic-as-richest-get-50000-windfall
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"Wales and Cumbria top UK summer destination list, survey finds",2021-07-12T05:01:05+0000,https://www.theguardian.com/business/2021/jul/12/wales-and-cumbria-top-uk-summer-destination-list-survey-finds
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"Flu jab may reduce severe effects of Covid, suggests study",2021-07-12T05:00:05+0000,https://www.theguardian.com/science/2021/jul/12/flu-jab-may-reduce-severe-effects-of-covid-suggests-study
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Gladys Berejiklian hints NSW may have made its own efforts to procure vaccines – video,2021-07-12T03:32:54+0000,https://www.theguardian.com/australia-news/video/2021/jul/12/gladys-berejiklian-hints-nsw-may-have-made-its-own-efforts-to-procure-vaccines-video
https://www.theguardian.com/world/coronavirus-outbreak?page=14,NSW Covid update: vaccination hubs to offer over-40s AstraZeneca after 112 new cases recorded in Sydney,2021-07-12T01:51:31+0000,https://www.theguardian.com/australia-news/2021/jul/12/nsw-covid-update-vaccination-hubs-to-offer-over-40s-astrazeneca-after-112-new-cases-recorded-in-sydney
https://www.theguardian.com/world/coronavirus-outbreak?page=14,The people searching for missing family members during the pandemic,2021-07-11T23:01:04+0000,https://www.theguardian.com/news/audio/2021/jul/12/the-people-searching-for-missing-family-members-during-the-pandemic
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"WA, NT and SA Covid restrictions: update to coronavirus rules for Perth and Peel region, Darwin and South Australia",2021-07-11T22:53:59+0000,https://www.theguardian.com/australia-news/2021/jul/12/wa-nt-covid-19-lockdown-perth-peel-darwin-restrictions-western-australia-northern-territory-palmerston-litchfield-coronavirus-rules-update-south-sa-adelaide
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Over three-quarters of Britons re-evaluate their lives during Covid,2021-07-11T21:30:02+0000,https://www.theguardian.com/world/2021/jul/12/over-three-quarters-britons-re-evaluate-lives-covid
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"Covid live news: UK reports 31,772 daily infections and 26 new deaths; new restrictions in Libya after record cases",2021-07-11T19:37:44+0000,https://www.theguardian.com/world/live/2021/jul/11/coronavirus-live-news-covid-uk-health-latest-updates
https://www.theguardian.com/world/coronavirus-outbreak?page=14,"Covid unlocking on 19 July must come with a warning, says Johnson",2021-07-11T18:26:11+0000,https://www.theguardian.com/world/2021/jul/11/covid-unlocking-come-warning-boris-johnson-caution-nhs
https://www.theguardian.com/world/coronavirus-outbreak?page=14,Bubba Watson and Hideki Matsuyama out of Open with Covid problems,2021-07-11T18:12:25+0000,https://www.theguardian.com/sport/2021/jul/11/hideki-matsuyama-withdraws-from-open-covid
https://www.theguardian.com/world/coronavirus-outbreak?page=15,‘Inadequate’: Covid breaches on the rise in Australia’s hotel quarantine ,2021-07-11T17:30:51+0000,https://www.theguardian.com/news/datablog/2021/jul/12/inadequate-covid-breaches-on-the-rise-in-australias-hotel-quarantine
https://www.theguardian.com/world/coronavirus-outbreak?page=15,"For many of us, ‘freedom day’ will be no such thing",2021-07-11T15:47:45+0000,https://www.theguardian.com/world/2021/jul/11/for-many-of-us-freedom-day-will-be-no-such-thing
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Sean Penn criticises Donald Trump's handling of coronavirus pandemic – video,2021-07-11T14:36:49+0000,https://www.theguardian.com/film/video/2021/jul/11/sean-penn-criticises-donald-trumps-handling-of-coronavirus-pandemic-video
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Ugandan minister blames west for Covid vaccine shortage,2021-07-11T14:29:17+0000,https://www.theguardian.com/world/2021/jul/11/ugandan-minister-blames-west-for-countrys-covid-vaccine-shortage
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Napier barracks staff feared asylum seekers might die from Covid,2021-07-11T14:00:47+0000,https://www.theguardian.com/uk-news/2021/jul/11/napier-barracks-staff-asylum-seekers-die-covid-health
https://www.theguardian.com/world/coronavirus-outbreak?page=15,The NHS is already overstretched – dropping Covid restrictions will spell disaster for patients,2021-07-11T12:00:44+0000,https://www.theguardian.com/commentisfree/2021/jul/11/nhs-dropping-covid-restrictions-patients-backlog
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Tory MP fears Boris Johnson will delay Covid restrictions needed after summer,2021-07-11T11:49:57+0000,https://www.theguardian.com/politics/2021/jul/11/tory-mp-fears-boris-johnson-will-delay-covid-restrictions-needed-after-summer
https://www.theguardian.com/world/coronavirus-outbreak?page=15,‘Openly neglected by an obscene administration’: Sean Penn criticises Trump’s handling of pandemic,2021-07-11T11:09:53+0000,https://www.theguardian.com/film/2021/jul/11/openly-neglected-by-an-obscene-administration-sean-penn-criticises-trumps-handling-of-pandemic
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Vaccines minister says mask wearing will be 'expected' after 19 July – video,2021-07-11T11:05:50+0000,https://www.theguardian.com/uk-news/video/2021/jul/11/vaccines-minister-mask-covid-expected-19-july-video
https://www.theguardian.com/world/coronavirus-outbreak?page=15,I’m an intensive care doctor. Covid patients are younger this time,2021-07-11T11:01:38+0000,https://www.theguardian.com/society/2021/jul/09/im-an-ae-doctor-covid-patients-are-younger-this-time
https://www.theguardian.com/world/coronavirus-outbreak?page=15,UK food worker shortages push prices up and risk Christmas turkey supplies,2021-07-11T10:21:51+0000,https://www.theguardian.com/business/2021/jul/11/uk-food-worker-shortages-push-prices-up-and-risk-christmas-turkey-supplies
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Israel offers Covid vaccine booster shots to at-risk adults,2021-07-11T10:03:48+0000,https://www.theguardian.com/world/2021/jul/11/israel-offers-covid-vaccine-booster-shots-to-at-risk-adults
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Nadhim Zahawi says mask wearing will be ‘expected’ after 19 July,2021-07-11T10:00:42+0000,https://www.theguardian.com/world/2021/jul/11/zahawi-covid-reopening-going-ahead-on-19-july-but-mask-wearing-expected
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Irish people in Great Britain to get green light to visit friends and family,2021-07-11T09:45:42+0000,https://www.theguardian.com/politics/2021/jul/11/irish-people-in-britain-to-get-green-light-to-visit-friends-and-family
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Covid-19 lockdowns may be making us more authoritarian,2021-07-11T09:41:48+0000,https://www.theguardian.com/commentisfree/2021/jul/11/covid-lockdowns-may-make-us-more-authoritarian
https://www.theguardian.com/world/coronavirus-outbreak?page=15,My time in Taiwan shows the virus will exploit any hint of complacency,2021-07-11T09:30:41+0000,https://www.theguardian.com/world/commentisfree/2021/jul/11/my-year-in-taiwan-shows-the-virus-will-exploit-any-hint-of-complacency
https://www.theguardian.com/world/coronavirus-outbreak?page=15,England’s 19 July reopening may boost UK plc but a longer-term approach is needed,2021-07-11T09:15:41+0000,https://www.theguardian.com/business/2021/jul/11/englands-19-july-reopening-may-boost-uk-plc-but-a-longer-term-approach-is-needed
https://www.theguardian.com/world/coronavirus-outbreak?page=15,Rise in UK car insurance predicted as drivers return to road after lockdown,2021-07-11T09:00:42+0000,https://www.theguardian.com/money/2021/jul/11/rise-in-uk-car-insurance-predicted-as-drivers-return-to-road-after-lockdown
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Festivals warn: change self-isolation rules or our staff will just ignore them,2021-07-11T09:00:42+0000,https://www.theguardian.com/world/2021/jul/11/festivals-warn-change-self-isolation-rules-or-our-staff-will-just-ignore-them
https://www.theguardian.com/world/coronavirus-outbreak?page=16,History offers little guide to how we should escape from Covid’s clutches,2021-07-11T09:00:41+0000,https://www.theguardian.com/commentisfree/2021/jul/11/history-offers-little-guide-to-how-we-should-escape-from-covids-clutches
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Freedom day? Boris Johnson faces a tough call as Covid cases soar,2021-07-11T08:00:40+0000,https://www.theguardian.com/world/2021/jul/11/freedom-day-boris-johnson-faces-a-tough-call-as-covid-cases-soar
https://www.theguardian.com/world/coronavirus-outbreak?page=16,NSW records 77 new cases and one death as new mask and travel rules issued – as it happened,2021-07-11T07:42:42+0000,https://www.theguardian.com/australia-news/live/2021/jul/11/australia-covid-update-live-dozens-of-exposure-sites-across-sydney-announced-overnight-and-new-mask-rules-issued
https://www.theguardian.com/world/coronavirus-outbreak?page=16,NSW urges people to bring forward second AstraZeneca dose to six weeks ,2021-07-11T07:17:29+0000,https://www.theguardian.com/australia-news/2021/jul/11/nsw-urges-people-to-bring-forward-second-astrazeneca-dose-to-six-weeks-from-first
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Therapists report huge rise in cases of anxiety as England ends Covid rules,2021-07-11T07:15:39+0000,https://www.theguardian.com/world/2021/jul/11/therapists-report-huge-rise-in-cases-of-anxiety-as-england-ends-covid-rules
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Surge in Sydney cases leads to Australia’s first locally acquired Covid death of the year,2021-07-11T07:13:59+0000,https://www.theguardian.com/australia-news/2021/jul/11/surge-in-sydney-cases-leads-to-first-locally-acquired-covid-death-of-the-year
https://www.theguardian.com/world/coronavirus-outbreak?page=16,"Jobs, marriages, cities – we are quitting them in our droves",2021-07-11T07:00:40+0000,https://www.theguardian.com/lifeandstyle/2021/jul/11/jobs-marriages-cities-we-are-quitting-them-in-our-droves
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Should all contacts of Covid cases go into self-isolation?,2021-07-11T07:00:39+0000,https://www.theguardian.com/theobserver/commentisfree/2021/jul/11/should-all-contacts-of-covid-cases-go-into-self-isolation
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Vaxxers by Sarah Gilbert and Catherine Green; Until Proven Safe by Geoff Manaugh and Nicola Twilley – reviews,2021-07-11T06:00:39+0000,https://www.theguardian.com/books/2021/jul/11/vaxxers-by-sarah-gilbert-and-catherine-green-until-proven-safe-by-geoff-manaugh-and-nicola-twilley-reviews
https://www.theguardian.com/world/coronavirus-outbreak?page=16,More sex. Fewer fights. Has the pandemic actually been good for relationships?,2021-07-11T06:00:38+0000,https://www.theguardian.com/us-news/2021/jul/11/couples-relationships-pandemic-romance
https://www.theguardian.com/world/coronavirus-outbreak?page=16,"Even if Covid hits shares, we must not inflate another cheap-money bubble",2021-07-11T06:00:38+0000,https://www.theguardian.com/business/2021/jul/11/even-if-covid-hits-shares-we-must-not-inflate-another-cheap-money-bubble
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Is it wise to lift England’s Covid restrictions fully?,2021-07-11T06:00:37+0000,https://www.theguardian.com/world/commentisfree/2021/jul/11/is-it-wise-to-lift-englands-covid-restrictions-fully
https://www.theguardian.com/world/coronavirus-outbreak?page=16,‘Their childhood has been stolen’: calls for action to tackle long Covid ,2021-07-11T05:45:37+0000,https://www.theguardian.com/society/2021/jul/11/their-childhood-has-been-stolen-calls-for-action-to-tackle-long-covid
https://www.theguardian.com/world/coronavirus-outbreak?page=16,"Global Covid: woman dies in Sydney’s Delta outbreak, 745 new cases in Germany",2021-07-11T05:23:13+0000,https://www.theguardian.com/world/2021/jul/11/global-covid-woman-dies-in-sydneys-delta-outbreak-745-new-cases-in-germany
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Malta’s ban on visitors without two jabs raises fears of tourist restrictions across Europe,2021-07-11T05:10:36+0000,https://www.theguardian.com/world/2021/jul/11/maltas-ban-on-visitors-without-two-jabs-raises-fears-of-tourist-restrictions-across-europe
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Federal government considers further assistance for states and territories during Covid outbreaks,2021-07-11T05:02:06+0000,https://www.theguardian.com/business/2021/jul/11/federal-government-considers-further-assistance-for-states-and-territories-during-covid-outbreaks
https://www.theguardian.com/world/coronavirus-outbreak?page=16,The Observer view on 19 July’s relaxation of Covid restrictions,2021-07-11T05:00:36+0000,https://www.theguardian.com/commentisfree/2021/jul/11/19-july-relaxation-covid-restrictions-boris-johnson-gamble-dates-not-data
https://www.theguardian.com/world/coronavirus-outbreak?page=16,Anthony Albanese mocks Coalition’s new Covid vaccine ad as revamped campaign falls flat,2021-07-11T03:21:16+0000,https://www.theguardian.com/australia-news/2021/jul/11/anthony-albanese-mocks-coalitions-new-covid-vaccine-ad-as-revamped-campaign-falls-flat
https://www.theguardian.com/world/coronavirus-outbreak?page=16,"Woman, 90, infected with Alpha and Beta Covid variants at the same time",2021-07-11T00:46:13+0000,https://www.theguardian.com/world/2021/jul/11/woman-90-infected-with-alpha-and-beta-covid-variants-at-the-same-time
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Coronavirus live: Mexico records 232 more deaths in third wave; UK daily death toll rises to 34 – as it happened,2021-07-10T22:54:16+0000,https://www.theguardian.com/uk-news/live/2021/jul/10/coronavirus-live-expert-warns-situation-will-worsen-in-england-seoul-heads-for-lockdown-as-cases-surge
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Public Health England accused of misleading cancer patients on Covid jab,2021-07-10T22:34:13+0000,https://www.theguardian.com/world/2021/jul/10/public-health-england-accused-of-misleading-cancer-patients-on-covid-jab
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Sajid Javid warns NHS waiting lists backlog could reach 13m,2021-07-10T21:58:57+0000,https://www.theguardian.com/politics/2021/jul/10/sajid-javid-warns-nhs-waiting-lists-backlog-could-reach-13m
https://www.theguardian.com/world/coronavirus-outbreak?page=17,"General confusion: who is John Frewen, and what is his role in Australia’s vaccine rollout?",2021-07-10T20:00:25+0000,https://www.theguardian.com/australia-news/2021/jul/11/general-confusion-who-is-john-frewen-and-what-is-his-role-in-australias-vaccine-rollout
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Public alarm grows at Boris Johnson’s plan for Covid ‘freedom day’,2021-07-10T19:00:24+0000,https://www.theguardian.com/world/2021/jul/10/public-alarm-grows-at-boris-johnsons-plan-for-covid-freedom-day
https://www.theguardian.com/world/coronavirus-outbreak?page=17,The pressure’s on the Three Lions – cartoon,2021-07-10T17:00:22+0000,https://www.theguardian.com/commentisfree/picture/2021/jul/10/the-pressures-on-the-three-lions-cartoon
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Staff shortages force restaurants and pubs to face ‘freedom day’ with fear,2021-07-10T15:00:19+0000,https://www.theguardian.com/business/2021/jul/10/staff-shortages-force-restaurants-and-pubs-to-face-freedom-day-with-fear
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Shifting sands of recovery make the way unclear for the service sector,2021-07-10T15:00:19+0000,https://www.theguardian.com/business/2021/jul/10/shifting-sands-of-recovery-make-the-way-unclear-for-the-service-sector
https://www.theguardian.com/world/coronavirus-outbreak?page=17,G20 backs crackdown on multinationals’ use of tax havens,2021-07-10T12:53:15+0000,https://www.theguardian.com/world/2021/jul/10/g20-backs-crackdown-on-multinationals-use-of-tax-havens
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Ursula von der Leyen says EU has reached Covid vaccine target,2021-07-10T11:40:06+0000,https://www.theguardian.com/world/2021/jul/10/ursula-von-der-leyen-says-eu-has-reached-covid-vaccine-target
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Vaccinated NHS staff could forgo Covid isolation amid staffing shortages,2021-07-10T10:11:01+0000,https://www.theguardian.com/world/2021/jul/10/vaccinated-nhs-staff-could-forgo-covid-isolation-amid-staffing-shortages
https://www.theguardian.com/world/coronavirus-outbreak?page=17,US community colleges see ‘chilling’ decline in enrollment during pandemic,2021-07-10T10:00:15+0000,https://www.theguardian.com/us-news/2021/jul/10/us-community-college-enrollment-rates-pandemic
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Covid: How to watch the England v Italy Euro 2020 final safely,2021-07-10T10:00:14+0000,https://www.theguardian.com/football/2021/jul/10/covid-how-to-watch-the-england-v-italy-euro-2020-final-safely
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Africa shouldn’t be forced to go it alone when it comes to Covid vaccines,2021-07-10T10:00:14+0000,https://www.theguardian.com/commentisfree/2021/jul/10/africa-covid-vaccines-europe-us
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Government announces 50 new cases amid fears of extended lockdown – as it happened,2021-07-10T08:05:31+0000,https://www.theguardian.com/australia-news/live/2021/jul/10/australia-covid-live-news-updates-nsw-crisis-widens-amid-fears-of-extended-lockdown
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Covid ‘freedom day’ means nothing of the sort for clinically vulnerable people,2021-07-10T08:00:11+0000,https://www.theguardian.com/commentisfree/2021/jul/10/covid-freedom-day-clinically-vulnerable-people-face-masks-england
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Remember hand shakes and small talk? The lost art of living with strangers,2021-07-10T08:00:11+0000,https://www.theguardian.com/books/2021/jul/10/remember-hand-shakes-and-small-talk-the-lost-art-of-living-with-strangers
https://www.theguardian.com/world/coronavirus-outbreak?page=17,England pubs expected to sell 13m pints on Euro 2020 final day,2021-07-10T07:00:09+0000,https://www.theguardian.com/business/2021/jul/10/england-pubs-euro-2020-final-bookings
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Shower scene: NSW police fine man hiding behind curtain as Covid crackdown expands,2021-07-10T06:23:39+0000,https://www.theguardian.com/australia-news/2021/jul/10/shower-scene-nsw-police-fine-man-hiding-behind-curtain-as-covid-crackdown-expands
https://www.theguardian.com/world/coronavirus-outbreak?page=17,Meals by wheels: UK drive-through booms as brands invest in new sites,2021-07-10T06:00:09+0000,https://www.theguardian.com/business/2021/jul/10/meals-by-wheels-uk-drive-through-booms-as-brands-invest-in-new-sites
